name,dependent_repos_count,dependent_packages_count,amp,github_owner,maintainers_count,namespace,repository_url,homepage
through2-filter,294400,161,1817.3,brycebaril,1,,https://github.com/brycebaril/through2-filter,https://github.com/brycebaril/through2-filter#readme
topo,293646,37,7727.5,hapijs,4,,https://github.com/hapijs/topo,https://github.com/hapijs/topo#readme
buffer-shims,291855,164,1768.8,calvinmetcalf,1,,https://github.com/calvinmetcalf/buffer-shims,
executable,291583,82,3513.0,kevva,1,,https://github.com/kevva/executable,https://github.com/kevva/executable#readme
@firebase/util,289329,135,2127.4,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
clone-buffer,289064,103,2779.5,gulpjs,2,,https://github.com/gulpjs/clone-buffer,https://github.com/gulpjs/clone-buffer#readme
@firebase/database,288884,52,5450.6,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
css-vendor,287557,66,4291.9,cssinjs,2,,https://github.com/cssinjs/css-vendor,https://github.com/cssinjs/css-vendor#readme
esbuild-linux-s390x,287397,8,31933.0,evanw,1,,https://github.com/evanw/esbuild,https://github.com/evanw/esbuild#readme
unist-util-remove-position,286781,212,1346.4,syntax-tree,2,,https://github.com/syntax-tree/unist-util-remove-position,https://github.com/syntax-tree/unist-util-remove-position#readme
@firebase/database-types,286638,49,5732.8,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
@firebase/app-types,285815,224,1270.3,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
@firebase/logger,283793,35,7883.1,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
ansicolors,283426,233,1211.2,thlorenz,1,,https://github.com/thlorenz/ansicolors,
cloneable-readable,282048,85,3279.6,mcollina,1,,https://github.com/mcollina/cloneable-readable,https://github.com/mcollina/cloneable-readable#readme
append-field,281881,80,3480.0,LinusU,1,,https://github.com/LinusU/node-append-field,https://github.com/LinusU/node-append-field#readme
to-absolute-glob,281465,75,3703.5,micromatch,3,,https://github.com/jonschlinkert/to-absolute-glob,https://github.com/jonschlinkert/to-absolute-glob
@react-native-community/cli,279702,187,1487.8,react-native-community,4,react-native-community,https://github.com/react-native-community/cli,https://github.com/react-native-community/cli/tree/main/packages/cli
longest-streak,278360,40,6789.3,wooorm,1,,https://github.com/wooorm/longest-streak,https://github.com/wooorm/longest-streak#readme
seek-bzip,278070,70,3916.5,cscott,1,,https://github.com/cscott/seek-bzip,https://github.com/cscott/seek-bzip#readme
decompress-unzip,278024,136,2029.4,kevva,2,,https://github.com/kevva/decompress-unzip,https://github.com/kevva/decompress-unzip#readme
is-natural-number,277958,76,3609.8,shinnn,1,,https://github.com/shinnn/is-natural-number.js,https://github.com/shinnn/is-natural-number.js#readme
decompress-targz,277937,155,1781.6,kevva,1,,https://github.com/kevva/decompress-targz,https://github.com/kevva/decompress-targz#readme
strip-dirs,277922,70,3914.4,shinnn,1,,https://github.com/shinnn/node-strip-dirs,https://github.com/shinnn/node-strip-dirs#readme
decompress-tar,277919,85,3231.6,kevva,1,,https://github.com/kevva/decompress-tar,https://github.com/kevva/decompress-tar#readme
decompress-tarbz2,277894,76,3609.0,kevva,1,,https://github.com/kevva/decompress-tarbz2,https://github.com/kevva/decompress-tarbz2#readme
throttleit,277400,122,2255.3,sindresorhus,1,,https://github.com/sindresorhus/throttleit,https://github.com/sindresorhus/throttleit#readme
esbuild-linux-riscv64,276916,8,30768.4,evanw,1,,https://github.com/evanw/esbuild,https://github.com/evanw/esbuild#readme
lodash._root,276436,187,1470.4,lodash,2,,https://github.com/lodash/lodash,https://lodash.com/
unherit,275249,89,3058.3,wooorm,1,,https://github.com/wooorm/unherit,https://github.com/wooorm/unherit#readme
is-valid-glob,274925,106,2569.4,micromatch,4,,https://github.com/jonschlinkert/is-valid-glob,https://github.com/jonschlinkert/is-valid-glob
minipass-json-stream,274130,73,3704.5,isaacs,1,,https://github.com/isaacs/minipass-json-stream,https://github.com/isaacs/minipass-json-stream#readme
set-function-name,273676,95,2850.8,ljharb,2,,https://github.com/ljharb/set-function-name,https://github.com/ljharb/set-function-name#readme
stylis-rule-sheet,273371,55,4881.6,thysultan,1,,https://github.com/thysultan/stylis.js,https://github.com/thysultan/stylis.js
read-package-json-fast,273179,134,2023.5,npm,6,,https://github.com/npm/read-package-json-fast,https://github.com/npm/read-package-json-fast#readme
prop-types-extra,272801,172,1576.9,react-bootstrap,1,,https://github.com/react-bootstrap/prop-types-extra,https://github.com/react-bootstrap/prop-types-extra#readme
simple-update-notifier,268671,113,2356.8,alexbrazier,1,,https://github.com/alexbrazier/simple-update-notifier,https://github.com/alexbrazier/simple-update-notifier.git
glob-watcher,268248,233,1146.4,gulpjs,2,,https://github.com/gulpjs/glob-watcher,https://github.com/gulpjs/glob-watcher#readme
collapse-white-space,268073,115,2311.0,wooorm,1,,https://github.com/wooorm/collapse-white-space,https://github.com/wooorm/collapse-white-space#readme
@sideway/address,267540,17,14863.3,hapijs,2,sideway,https://github.com/sideway/address,https://github.com/sideway/address#readme
@sideway/pinpoint,267499,7,33437.4,hapijs,1,sideway,https://github.com/sideway/pinpoint,https://github.com/sideway/pinpoint#readme
@sideway/formula,267498,14,17833.2,hapijs,2,sideway,https://github.com/sideway/formula,https://github.com/sideway/formula#readme
lodash.toarray,267397,153,1736.3,lodash,2,,https://github.com/lodash/lodash,https://lodash.com/
@firebase/app,267065,173,1534.9,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
async-each-series,264423,94,2783.4,jb55,1,,https://github.com/jb55/async-each-series,https://github.com/jb55/async-each-series#readme
trim-trailing-lines,264202,90,2903.3,wooorm,1,,https://github.com/wooorm/trim-trailing-lines,https://github.com/wooorm/trim-trailing-lines#readme
from,262979,168,1556.1,dominictarr,1,,https://github.com/dominictarr/from,https://github.com/dominictarr/from#readme
is-whitespace-character,262878,93,2796.6,wooorm,1,,https://github.com/wooorm/is-whitespace-character,https://github.com/wooorm/is-whitespace-character#readme
markdown-escapes,262810,75,3458.0,wooorm,1,,https://github.com/wooorm/markdown-escapes,https://github.com/wooorm/markdown-escapes#readme
state-toggle,262802,71,3650.0,wooorm,1,,https://github.com/wooorm/state-toggle,https://github.com/wooorm/state-toggle#readme
is-word-character,262502,77,3365.4,wooorm,1,,https://github.com/wooorm/is-word-character,https://github.com/wooorm/is-word-character#readme
@material-ui/utils,261102,107,2417.6,mui,8,material-ui,https://github.com/mui-org/material-ui,https://github.com/mui-org/material-ui/tree/master/packages/material-ui-utils
random-bytes,259739,56,4556.8,crypto-utils,1,,https://github.com/crypto-utils/random-bytes,https://github.com/crypto-utils/random-bytes
@firebase/auth,258167,112,2284.7,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
@firebase/webchannel-wrapper,257827,7,32228.4,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk#readme
@firebase/firestore,257766,83,3068.6,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
@material-ui/system,257758,111,2301.4,mui,8,material-ui,https://github.com/mui-org/material-ui,https://github.com/mui-org/material-ui/tree/master/packages/material-ui-system
@firebase/storage,257404,36,6956.9,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
@firebase/messaging,257392,37,6773.5,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
@colors/colors,255801,141,1801.4,DABH,1,colors,https://github.com/DABH/colors.js,https://github.com/DABH/colors.js
@firebase/auth-types,255269,89,2836.3,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
@firebase/storage-types,255198,13,18228.4,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
@firebase/firestore-types,254955,137,1847.5,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk#readme
@firebase/functions-types,251906,8,27989.6,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
@firebase/functions,251864,31,7870.8,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
jodid25519,250037,25,9616.8,meganz,1,,https://github.com/meganz/jodid25519,https://github.com/meganz/jodid25519
@react-native-community/cli-tools,249691,37,6570.8,react-native-community,35,react-native-community,https://github.com/react-native-community/cli,https://github.com/react-native-community/cli/tree/main/packages/cli-tools
@react-native-community/cli-platform-android,249582,162,1531.2,react-native-community,30,react-native-community,https://github.com/react-native-community/cli,https://github.com/react-native-community/cli/tree/main/packages/cli-platform-android
jss-plugin-global,249464,83,2969.8,cssinjs,1,,https://github.com/cssinjs/jss,https://cssinjs.org/jss-global
@react-native-community/cli-platform-ios,249462,141,1756.8,react-native-community,30,react-native-community,https://github.com/react-native-community/cli,https://github.com/react-native-community/cli/tree/main/packages/cli-platform-ios
jss-plugin-camel-case,249461,88,2802.9,cssinjs,1,,https://github.com/cssinjs/jss,https://cssinjs.org/jss-camel-case
jss-plugin-nested,249455,66,3723.2,cssinjs,1,,https://github.com/cssinjs/jss,https://cssinjs.org/jss-nested
jss-plugin-default-unit,249438,51,4796.9,cssinjs,1,,https://github.com/cssinjs/jss,https://cssinjs.org/jss-default-unit
client-only,249350,81,3040.9,unknown,1,,"",https://reactjs.org/
mkdirp-classic,248497,112,2199.1,mafintosh,1,,https://github.com/mafintosh/mkdirp-classic,https://github.com/mafintosh/mkdirp-classic
jss-plugin-vendor-prefixer,248327,59,4138.8,cssinjs,1,,https://github.com/cssinjs/jss,https://cssinjs.org/jss-plugin-vendor-prefixer
jss-plugin-rule-value-function,248325,63,3880.1,cssinjs,1,,https://github.com/cssinjs/jss,https://cssinjs.org/
jss-plugin-props-sort,248320,51,4775.4,cssinjs,1,,https://github.com/cssinjs/jss,https://cssinjs.org/jss-plugin-props-sort
zwitch,248296,86,2854.0,wooorm,1,,https://github.com/wooorm/zwitch,https://github.com/wooorm/zwitch#readme
cuint,247849,86,2848.8,pierrec,1,,https://github.com/pierrec/js-cuint,https://github.com/pierrec/js-cuint
has-gulplog,247663,60,4060.0,gulpjs,2,,https://github.com/gulpjs/has-gulplog,https://github.com/gulpjs/has-gulplog#readme
pause-stream,247632,80,3057.2,dominictarr,1,,https://github.com/dominictarr/pause-stream,
parse-headers,246464,109,2240.6,kesla,1,,https://github.com/kesla/parse-headers,https://github.com/kesla/parse-headers
pause,246103,77,3155.2,stream-utils,3,,https://github.com/stream-utils/pause,https://github.com/stream-utils/pause
node-abi,245500,239,1022.9,electron,1,,https://github.com/electron/node-abi,https://github.com/electron/node-abi#readme
@restart/hooks,243515,91,2646.9,react-restart,3,restart,https://github.com/react-restart/hooks,https://github.com/react-restart/hooks#readme
which-pm-runs,242249,211,1142.7,zkochan,1,,https://github.com/zkochan/packages,https://github.com/zkochan/packages/tree/main/which-pm-runs#readme
toggle-selection,241625,61,3897.2,sudodoki,1,,https://github.com/sudodoki/toggle-selection,https://github.com/sudodoki/toggle-selection#readme
metro-babel-register,241325,234,1026.9,facebook,2,,https://github.com/facebook/metro,https://github.com/facebook/metro#readme
npm-conf,240486,79,3006.1,kevva,1,,https://github.com/kevva/npm-conf,https://github.com/kevva/npm-conf#readme
nwmatcher,240250,88,2699.4,dperini,1,,https://github.com/dperini/nwmatcher,http://javascript.nwbox.com/NWMatcher/
@tsconfig/node10,239884,207,1153.3,tsconfig,2,tsconfig,https://github.com/tsconfig/bases,https://github.com/tsconfig/bases#readme
email-addresses,238855,140,1694.0,jackbearheart,1,,https://github.com/jackbearheart/email-addresses,https://github.com/jackbearheart/email-addresses
esbuild-android-64,237783,8,26420.3,evanw,1,,https://github.com/evanw/esbuild,https://github.com/evanw/esbuild#readme
copy-anything,237192,110,2136.9,mesqueeb,1,,https://github.com/mesqueeb/copy-anything,https://github.com/mesqueeb/copy-anything#readme
expand-template,237089,50,4648.8,ralphtheninja,1,,https://github.com/ralphtheninja/expand-template,https://github.com/ralphtheninja/expand-template
@webpack-cli/info,236865,16,13933.2,webpack,3,webpack-cli,https://github.com/webpack/webpack-cli,https://github.com/webpack/webpack-cli/tree/master/packages/info
@material-ui/types,235511,76,3058.6,mui,8,material-ui,https://github.com/mui-org/material-ui,https://github.com/mui-org/material-ui/tree/master/packages/material-ui-types
lru-queue,235377,30,7592.8,medikoo,1,,https://github.com/medikoo/lru-queue,https://github.com/medikoo/lru-queue
timers-ext,235316,56,4128.4,medikoo,1,,https://github.com/medikoo/timers-ext,https://github.com/medikoo/timers-ext#readme
github-from-package,235247,50,4612.7,substack,1,,https://github.com/substack/github-from-package,
archive-type,234995,74,3133.3,kevva,2,,https://github.com/kevva/archive-type,https://github.com/kevva/archive-type#readme
@react-native-community/cli-types,234169,44,5203.8,react-native-community,30,react-native-community,https://github.com/react-native-community/cli,https://github.com/react-native-community/cli/tree/main/packages/cli-types
get-proxy,233497,46,4968.0,kevva,1,,https://github.com/kevva/get-proxy,https://github.com/kevva/get-proxy#readme
lodash.isfinite,233284,106,2180.2,lodash,2,,https://github.com/lodash/lodash,https://lodash.com/
caw,233053,64,3585.4,kevva,1,,https://github.com/kevva/caw,https://github.com/kevva/caw#readme
set-function-length,232877,51,4478.4,ljharb,1,,https://github.com/ljharb/set-function-length,https://github.com/ljharb/set-function-length#readme
is-number-like,231775,39,5794.4,vigour-io,1,,https://github.com/vigour-io/is-number-like,https://github.com/vigour-io/is-number-like#readme
@firebase/installations,230607,20,10981.3,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
@firebase/performance-types,230558,4,46111.6,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk#readme
@firebase/performance,230521,22,10022.7,firebase,4,firebase,https://github.com/firebase/firebase-js-sdk,https://github.com/firebase/firebase-js-sdk
@react-native-community/cli-debugger-ui,230426,7,28803.3,react-native-community,30,react-native-community,https://github.com/react-native-community/cli,https://github.com/react-native-community/cli/tree/main/packages/cli-debugger-ui
mongodb-connection-string-url,230029,64,3538.9,mongodb-js,25,,https://github.com/mongodb-js/mongodb-connection-string-url,https://github.com/mongodb-js/mongodb-connection-string-url
@cspotcode/source-map-support,228291,37,6007.7,cspotcode,1,cspotcode,https://github.com/cspotcode/node-source-map-support,https://github.com/cspotcode/node-source-map-support#readme
strip-bom-string,225174,41,5361.3,jonschlinkert,1,,https://github.com/jonschlinkert/strip-bom-string,https://github.com/jonschlinkert/strip-bom-string
fast-url-parser,224783,104,2140.8,petkaantonov,1,,https://github.com/petkaantonov/urlparser,https://github.com/petkaantonov/urlparser
pg-types,224324,117,1901.1,brianc,2,,https://github.com/brianc/node-pg-types,https://github.com/brianc/node-pg-types
resp-modifier,224202,37,5900.1,shakyShane,1,,https://github.com/shakyshane/resp-modifier,https://github.com/shakyshane/resp-modifier#readme
@webpack-cli/configtest,223817,4,44763.4,webpack,3,webpack-cli,https://github.com/webpack/webpack-cli,https://github.com/webpack/webpack-cli/tree/master/packages/configtest
stream-throttle,223354,128,1731.4,tjgq,1,,https://github.com/tjgq/node-stream-throttle,https://github.com/tjgq/node-stream-throttle
